Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
21,2025,12179,Oslandsurda,0.15,0.1,1.25,Nei,Ja,4638,HØYANGER,46,Vestland,61.079166,5.809717,0.2,Nei,9,4,Nordhordaland til Stadt
21,2025,12096,Ospenes,,,,Ja,Nei,4624,BJØRNAFJORDEN,46,Vestland,60.222633,5.894117,0.2,,,3,Karmøy til Sotra
21,2025,19655,Ospeneset,,,,Ja,Nei,4631,ALVER,46,Vestland,60.74687,5.268483,0.2,,,4,Nordhordaland til Stadt
21,2025,10050,Ospøy Ø,,,,Ja,Nei,4613,BØMLO,46,Vestland,59.866566,5.228133,0.2,,,3,Karmøy til Sotra
21,2025,13691,Oterfjorden,0.02,0.06,0,Nei,Ja,5605,SØR-VARANGER,56,Finnmark,69.9099,29.680717,0.2,Nei,4.93,13,Øst-Finnmark
21,2025,13959,Oterholmen,,,,Ja,Nei,5060,NÆRØYSUND,50,Trøndelag,64.81578,11.2208,0.2,,,7,Nord-Trøndelag med Bindal
21,2025,11205,Oterholmen I,0.12,0.06,0,Nei,Ja,1860,VESTVÅGØY,18,Nordland,68.092636,13.634483,0.2,Nei,7,9,Vestfjorden og Vesterålen
21,2025,31397,Oterneset,0.09,0.21,0.02,Nei,Ja,5503,HARSTAD,55,Troms,68.9288,16.701366,0.2,Nei,6.1,10,Andøya til Senja
21,2025,13345,Oterstegdalen,0.06,0.07,0.1,Nei,Ja,4624,BJØRNAFJORDEN,46,Vestland,60.23545,5.638267,0.2,Nei,9.81,3,Karmøy til Sotra
21,2025,40117,Otervika,,,,Ja,Nei,1811,BINDAL,18,Nordland,65.161736,11.968417,0.2,,,7,Nord-Trøndelag med Bindal
21,2025,11738,Otterholmen,0.03,0.14,0,Nei,Ja,4631,ALVER,46,Vestland,60.686417,4.908683,0.2,Nei,8.91,4,Nordhordaland til Stadt
21,2025,13554,Overåneset,0.08,0.08,0.01,Nei,Ja,1525,STRANDA,15,Møre og Romsdal,62.294285,7.12155,0.2,Nei,9.3,5,Stadt til Hustadvika
21,2025,33417,Persflua,0.05,0.05,0.02,Nei,Ja,5057,ØRLAND,50,Trøndelag,63.911266,9.823317,0.2,Nei,8.2,6,Nordmøre og Sør-Trøndelag
21,2025,33517,Petternes,,,,Ja,Nei,5618,MÅSØY,56,Finnmark,70.8172,24.590567,0.2,,,12,Vest-Finnmark
21,2025,11854,Pinnen,0,0.1,0.01,Nei,Ja,4207,FLEKKEFJORD,42,Agder,58.221966,6.68495,0.2,Nei,11.26,1,Svenskegrensen til Jæren
21,2025,45243,Plomma,,,,Ja,Nei,1547,AUKRA,15,Møre og Romsdal,62.819416,6.69085,0.2,,,5,Stadt til Hustadvika
21,2025,10841,Pollen,,,,Ja,Nei,5601,ALTA,56,Finnmark,70.3413,22.805067,0.2,,,12,Vest-Finnmark
21,2025,18255,Porsvika,,,,Ja,Nei,4626,ØYGARDEN,46,Vestland,60.21142,5.053667,0.2,,,3,Karmøy til Sotra
21,2025,11688,Portevika,,,,Ja,Nei,4637,HYLLESTAD,46,Vestland,61.190666,5.081683,0.2,,,4,Nordhordaland til Stadt
21,2025,11972,Prestholmane,,,,Ja,Nei,1103,STAVANGER,11,Rogaland,59.117016,5.852033,0.2,,,2,Ryfylke
21,2025,45060,Pundsvik I,,,,Ja,Nei,1806,NARVIK,18,Nordland,68.4208,16.783583,0.2,,,9,Vestfjorden og Vesterålen
21,2025,45198,Purkholmen,0,0,0,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.80645,10.565933,0.2,Nei,8.28,7,Nord-Trøndelag med Bindal
21,2025,10149,Rafdal,0.09,0.9,0.06,Nei,Ja,4611,ETNE,46,Vestland,59.790085,6.17615,0.2,Nei,10,3,Karmøy til Sotra
21,2025,30637,Rahkasluokta,,,,Ja,Nei,1875,HAMARØY,18,Nordland,68.02507,16.21425,0.2,,,9,Vestfjorden og Vesterålen
21,2025,10806,Rakkenes,0,0,0,Nei,Ja,5546,KVÆNANGEN,55,Troms,69.88507,21.729982,0.2,Nei,5.81,11,Kvaløya til Loppa
21,2025,45029,Ramnøya N,0.08,0.42,0.03,Nei,Ja,1827,DØNNA,18,Nordland,66.243484,12.294183,0.2,Nei,7.93,8,Helgeland til Bodø
21,2025,13581,Ramstadholmen,,,,Ja,Nei,5060,NÆRØYSUND,50,Trøndelag,64.75425,11.242283,0.2,,,7,Nord-Trøndelag med Bindal
21,2025,11687,Ramsvik,,,,Ja,Nei,4631,ALVER,46,Vestland,60.578133,5.190433,0.2,,,4,Nordhordaland til Stadt
21,2025,11651,Ramsøy S,0.04,0.26,0,Nei,Ja,4627,ASKØY,46,Vestland,60.432617,5.061917,0.2,Nei,10.5,3,Karmøy til Sotra
21,2025,12366,Raskjæret,,,,Ja,Nei,5014,FRØYA,50,Trøndelag,63.793617,8.854567,0.2,,,6,Nordmøre og Sør-Trøndelag
21,2025,28636,Rataren,0.01,0.21,0.02,Nei,Ja,5014,FRØYA,50,Trøndelag,63.780582,8.5176,0.2,Nei,8.74,6,Nordmøre og Sør-Trøndelag
21,2025,31959,Rataren II,0,0.01,0.06,Nei,Ja,5014,FRØYA,50,Trøndelag,63.782383,8.52635,0.2,Nei,8.75,6,Nordmøre og Sør-Trøndelag
21,2025,31958,Ratvika,0.03,0.26,0.01,Nei,Ja,5058,ÅFJORD,50,Trøndelag,63.97185,9.954783,0.2,Nei,8.02,6,Nordmøre og Sør-Trøndelag
21,2025,13867,Raunevågen,0.06,0.29,0.05,Nei,Ja,4612,SVEIO,46,Vestland,59.65798,5.533667,0.2,Nei,13.89,3,Karmøy til Sotra
21,2025,12406,Rauodden,0.08,0.2,0.05,Nei,Ja,5056,HITRA,50,Trøndelag,63.66453,8.884083,0.2,Nei,8.5,6,Nordmøre og Sør-Trøndelag
21,2025,32997,Raven,,,,Ja,Nei,1865,VÅGAN,18,Nordland,68.28668,15.122683,0.2,,,9,Vestfjorden og Vesterålen
21,2025,33477,Reinsnesøya,0.07,0.18,0.1,Nei,Ja,1870,SORTLAND,18,Nordland,68.76978,15.4441,0.2,Nei,6.46,9,Vestfjorden og Vesterålen
21,2025,31777,Reinvika,,,,Ja,Nei,1845,SØRFOLD,18,Nordland,67.60568,15.368483,0.2,,,9,Vestfjorden og Vesterålen
21,2025,29116,Reiråklakken,0.09,0.34,0.16,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.44995,8.167133,0.2,Nei,9.03,6,Nordmøre og Sør-Trøndelag
21,2025,13887,Reitholmen,0.13,0.29,0,Nei,Ja,5056,HITRA,50,Trøndelag,63.617184,9.1311,0.2,Nei,7.9,6,Nordmøre og Sør-Trøndelag
21,2025,37097,Rekevika,,,,Ja,Nei,4207,FLEKKEFJORD,42,Agder,58.371666,6.621667,0.2,,,1,Svenskegrensen til Jæren
21,2025,10086,Rekeviki,,,,Ja,Nei,4631,ALVER,46,Vestland,60.723415,5.328583,0.2,,,4,Nordhordaland til Stadt
21,2025,11072,Rendalsvik,,,,Ja,Nei,1837,MELØY,18,Nordland,66.69935,13.624117,0.2,,8.15,8,Helgeland til Bodø
21,2025,22796,Renga S,,,,Ja,Nei,1836,RØDØY,18,Nordland,66.58763,13.096633,0.2,,,8,Helgeland til Bodø
21,2025,17357,Rennaren,,,,Ja,Nei,1103,STAVANGER,11,Rogaland,59.13252,5.721883,0.2,,,2,Ryfylke
21,2025,29896,Renndalen,0.14,0.29,1.24,Nei,Ja,5055,HEIM,50,Trøndelag,63.176117,8.6172,0.2,Nei,8.57,6,Nordmøre og Sør-Trøndelag
21,2025,10893,Rensøya N,0,0.02,0.01,Nei,Ja,1835,TRÆNA,18,Nordland,66.50412,12.07285,0.2,Nei,8.01,8,Helgeland til Bodø
21,2025,30657,Revøy,0.06,0.08,0,Nei,Ja,4225,LYNGDAL,42,Agder,58.0243,7.0268,0.2,Nei,10.1,1,Svenskegrensen til Jæren
21,2025,27395,Rindarøy,,,,Ja,Nei,1547,AUKRA,15,Møre og Romsdal,62.8457,6.77835,0.2,,,5,Stadt til Hustadvika
21,2025,12784,Ringholmen,,,,Ja,Nei,5056,HITRA,50,Trøndelag,63.55995,9.409567,0.2,,,6,Nordmøre og Sør-Trøndelag
21,2025,11964,Ringja,0.22,1.63,0.3,Nei,Ja,1146,TYSVÆR,11,Rogaland,59.40665,5.86395,0.2,Ja,10.29,2,Ryfylke
21,2025,14795,Rinøyvåg Ø,,,,Ja,Nei,1851,LØDINGEN,18,Nordland,68.3779,15.767883,0.2,,,9,Vestfjorden og Vesterålen
21,2025,12832,Risholmen,0.18,0.1,0,Nei,Ja,4215,LILLESAND,42,Agder,58.143982,8.26705,0.2,Nei,12,1,Svenskegrensen til Jæren
21,2025,21176,Risvik,,,,Ja,Nei,1875,HAMARØY,18,Nordland,68.08141,16.321417,0.2,,,9,Vestfjorden og Vesterålen
21,2025,21495,Risværgalten,,,,Ja,Nei,5060,NÆRØYSUND,50,Trøndelag,64.96537,11.532783,0.2,,,7,Nord-Trøndelag med Bindal
21,2025,10822,Rivarbukt,0,0,0.5,Nei,Ja,5601,ALTA,56,Finnmark,70.08587,22.6618,0.2,Nei,5.67,12,Vest-Finnmark
21,2025,13804,Rogndalen,0.18,0.33,0.01,Nei,Ja,5501,TROMSØ,55,Troms,69.78862,18.6539,0.2,Nei,6,11,Kvaløya til Loppa
21,2025,12281,Rogne,0,0.32,0.05,Nei,Ja,1580,HARAM,15,Møre og Romsdal,62.66973,6.357217,0.2,Nei,9.3,5,Stadt til Hustadvika
21,2025,29276,Rongøy,0.02,0.01,0,Nei,Ja,4626,ØYGARDEN,46,Vestland,60.509335,4.9317,0.2,Nei,10.4,4,Nordhordaland til Stadt
21,2025,12018,Rossholmen,0,3.69,0.02,Nei,Ja,4622,KVAM,46,Vestland,60.394684,6.274833,0.2,Nei,11.66,3,Karmøy til Sotra
21,2025,12003,Rossholmen N,,,,Ja,Nei,1103,STAVANGER,11,Rogaland,59.06428,5.722617,0.2,,,2,Ryfylke
21,2025,31097,Rotvika,,,,Ja,Nei,5522,SALANGEN,55,Troms,68.89478,17.690268,0.2,,,10,Andøya til Senja
21,2025,11770,Rotøy,0,0.1,0,Nei,Ja,4626,ØYGARDEN,46,Vestland,60.68285,4.759833,0.2,Nei,9.14,4,Nordhordaland til Stadt
21,2025,37197,Ruggstein,0.01,0.24,0.07,Nei,Ja,5014,FRØYA,50,Trøndelag,63.770084,8.476033,0.2,Nei,8.35,6,Nordmøre og Sør-Trøndelag
21,2025,12794,Rundklumpen,,,,Ja,Nei,5057,ØRLAND,50,Trøndelag,63.801315,9.607583,0.2,,,6,Nordmøre og Sør-Trøndelag
21,2025,13612,Rundreimstranda,0.07,0.08,0.05,Nei,Ja,4649,STAD,46,Vestland,62.01035,5.3303,0.2,Nei,8.61,4,Nordhordaland til Stadt
21,2025,16015,Russelva,0,0,0.02,Nei,Ja,5544,NORDREISA,55,Troms,69.890015,20.7668,0.2,Nei,6.5,11,Kvaløya til Loppa
21,2025,37037,Rutlebekk,,,,Ja,Nei,4228,SIRDAL,42,Agder,58.653,6.701333,0.2,,,1,Svenskegrensen til Jæren
21,2025,45190,Rypefjord,,,,Ja,Nei,5603,HAMMERFEST,56,Finnmark,70.63603,23.66925,0.2,,,12,Vest-Finnmark
21,2025,12209,Rønstad,0.14,0.51,0,Nei,Ja,1577,VOLDA,15,Møre og Romsdal,62.135117,6.021433,0.2,Nei,10.52,5,Stadt til Hustadvika
21,2025,11122,Røssøya N,,,,Ja,Nei,1838,GILDESKÅL,18,Nordland,67.073,13.947583,0.2,,,8,Helgeland til Bodø
21,2025,12298,Røysa,0.04,0.17,0.04,Nei,Ja,1532,GISKE,15,Møre og Romsdal,62.54865,6.1417,0.2,Nei,9.09,5,Stadt til Hustadvika
21,2025,13249,Sagelva,0.08,0.16,0,Nei,Ja,1520,ØRSTA,15,Møre og Romsdal,62.33795,6.3815,0.2,Nei,8.77,5,Stadt til Hustadvika
21,2025,32137,Sagen 2,,,,Ja,Nei,4623,SAMNANGER,46,Vestland,60.348385,5.644033,0.2,,,3,Karmøy til Sotra
21,2025,10328,Sagvik,0,0.04,0.02,Nei,Ja,4622,KVAM,46,Vestland,60.141033,5.906933,0.2,Nei,12.1,3,Karmøy til Sotra
21,2025,30957,Salaluokta,,,,Ja,Nei,1875,HAMARØY,18,Nordland,68.033585,16.25385,0.2,,,9,Vestfjorden og Vesterålen
21,2025,13597,Salangslia,0,0,0,Nei,Ja,5522,SALANGEN,55,Troms,68.85463,17.520884,0.2,Nei,6.73,10,Andøya til Senja
21,2025,34857,Salatskjæra,0,0.01,0.04,Nei,Ja,5014,FRØYA,50,Trøndelag,63.90485,8.589133,0.2,Nei,8.38,6,Nordmøre og Sør-Trøndelag
21,2025,12973,Saltkjelen I,,,,Ja,Nei,4622,KVAM,46,Vestland,60.31815,6.183183,0.2,,,3,Karmøy til Sotra
21,2025,12019,Saltkjelen II,,,,Ja,Nei,4618,ULLENSVANG,46,Vestland,60.248016,6.2014,0.2,,,3,Karmøy til Sotra
21,2025,45211,Saltskår,,,,Ja,Nei,4636,SOLUND,46,Vestland,61.193134,4.8148,0.2,,,4,Nordhordaland til Stadt
21,2025,45210,Saltskår S,,,,Ja,Nei,4636,SOLUND,46,Vestland,61.18445,4.8075,0.2,,,4,Nordhordaland til Stadt
21,2025,11856,Salvågvika,0.04,0.12,0,Nei,Ja,4207,FLEKKEFJORD,42,Agder,58.227165,6.632767,0.2,Nei,11.44,1,Svenskegrensen til Jæren
21,2025,11413,Sandan Sø,0.05,0.39,0.23,Nei,Ja,1868,ØKSNES,18,Nordland,68.88583,15.314567,0.2,Nei,6.47,9,Vestfjorden og Vesterålen
21,2025,45208,Sandfjordneset,,,,Ja,Nei,5632,BÅTSFJORD,56,Finnmark,70.54855,30.191418,0.2,,,13,Øst-Finnmark
21,2025,20096,Sandholman,,,,Ja,Nei,1860,VESTVÅGØY,18,Nordland,68.06018,13.5389,0.2,,,9,Vestfjorden og Vesterålen
21,2025,31677,Sandholmane,0.16,0.68,0,Nei,Ja,1547,AUKRA,15,Møre og Romsdal,62.79658,6.67125,0.2,Nei,8.91,5,Stadt til Hustadvika
21,2025,39237,Sandkvia,,,,Ja,Nei,4602,KINN,46,Vestland,61.483467,5.138433,0.2,,,4,Nordhordaland til Stadt
21,2025,13296,Sandnes Ø,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.582535,14.941883,0.2,,,9,Vestfjorden og Vesterålen
21,2025,12884,Sandnesbukta,0.18,0.33,0.02,Nei,Ja,1506,MOLDE,15,Møre og Romsdal,62.737415,7.878516,0.2,Nei,9.23,5,Stadt til Hustadvika
21,2025,45013,Sandskjæret,0.03,0.16,0.01,Nei,Ja,1812,SØMNA,18,Nordland,65.3103,12.326,0.2,Nei,8.53,7,Nord-Trøndelag med Bindal
21,2025,28416,Sandvik,,,,Ja,Nei,4628,VAKSDAL,46,Vestland,60.456566,5.6922,0.2,,,4,Nordhordaland til Stadt
21,2025,13243,Sandvika,0.06,0.33,0.17,Nei,Ja,1577,VOLDA,15,Møre og Romsdal,62.195667,5.904417,0.2,Nei,9.43,5,Stadt til Hustadvika
21,2025,35417,Sandøya,,,,Ja,Nei,1848,STEIGEN,18,Nordland,67.7382,14.75345,0.2,,,9,Vestfjorden og Vesterålen
21,2025,19135,Sandøya III,,,,Ja,Nei,5058,ÅFJORD,50,Trøndelag,64.24337,10.263817,0.2,,,6,Nordmøre og Sør-Trøndelag
21,2025,45173,Sandøyan,,,,Ja,Nei,1837,MELØY,18,Nordland,66.85142,13.355817,0.2,,,8,Helgeland til Bodø
21,2025,15462,Sarnes,,,,Ja,Nei,5620,NORDKAPP,56,Finnmark,70.98,25.747833,0.2,,,12,Vest-Finnmark
21,2025,13035,Sauaneset I,0.13,0.19,0.17,Nei,Ja,4625,AUSTEVOLL,46,Vestland,60.088516,5.266183,0.2,Nei,12.4,3,Karmøy til Sotra
21,2025,11758,Sauøy,0,0,0,Nei,Ja,4626,ØYGARDEN,46,Vestland,60.59395,4.86125,0.2,Nei,9.7,4,Nordhordaland til Stadt
21,2025,19855,Segelråa,0.18,0.42,0,Nei,Ja,1576,AURE,15,Møre og Romsdal,63.149746,8.12855,0.2,Nei,8.11,6,Nordmøre og Sør-Trøndelag
21,2025,17015,Seglberget,,,,Ja,Nei,4617,KVINNHERAD,46,Vestland,59.730434,5.788733,0.2,,,3,Karmøy til Sotra
21,2025,10398,Seiskjæra,,,,Ja,Nei,5058,ÅFJORD,50,Trøndelag,64.093,10.115683,0.2,,,6,Nordmøre og Sør-Trøndelag
21,2025,37857,Seiskjæret,0.12,0.11,0.01,Nei,Ja,1818,HERØY I NORDLAND,18,Nordland,65.93428,12.071567,0.2,Nei,7.2,8,Helgeland til Bodø
21,2025,13706,Seljeset,,,,Ja,Nei,4602,KINN,46,Vestland,61.5771,5.237383,0.2,,,4,Nordhordaland til Stadt
21,2025,36517,Selsøyvær,0.12,0.2,0.11,Nei,Ja,1836,RØDØY,18,Nordland,66.5896,12.84965,0.2,Nei,7.5,8,Helgeland til Bodø
21,2025,30877,Sessøya,,,,Ja,Nei,5501,TROMSØ,55,Troms,69.746735,18.248684,0.2,,,11,Kvaløya til Loppa
21,2025,12844,Seterneset,0.04,0.03,0,Nei,Ja,1506,MOLDE,15,Møre og Romsdal,62.67393,7.31415,0.2,Nei,8.53,5,Stadt til Hustadvika
21,2025,12244,Setevika,0.08,0.31,0,Nei,Ja,1506,MOLDE,15,Møre og Romsdal,62.728065,6.939283,0.2,Nei,8.4,5,Stadt til Hustadvika
21,2025,33017,Setevika N,0.14,0.32,0,Nei,Ja,1506,MOLDE,15,Møre og Romsdal,62.73835,6.937667,0.2,Nei,8.4,5,Stadt til Hustadvika
21,2025,39577,Silda,,,,Ja,Nei,4602,KINN,46,Vestland,62.016468,5.21165,0.2,,,4,Nordhordaland til Stadt
21,2025,24115,Singsholmen,,,,Ja,Nei,5056,HITRA,50,Trøndelag,63.419617,8.4127,0.2,,,6,Nordmøre og Sør-Trøndelag
21,2025,13530,Sjåneset,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.903534,15.037333,0.2,,,9,Vestfjorden og Vesterålen
21,2025,12892,Sjølsvik,0.05,0.09,0,Nei,Ja,1557,GJEMNES,15,Møre og Romsdal,62.9066,8.11095,0.2,Nei,10.94,6,Nordmøre og Sør-Trøndelag
21,2025,13284,Sjølyst,0.04,0.26,0.14,Nei,Ja,1827,DØNNA,18,Nordland,66.11311,12.487683,0.2,Nei,7.6,8,Helgeland til Bodø
21,2025,18898,Skaftå,0.03,0,0.01,Nei,Ja,4630,OSTERØY,46,Vestland,60.458084,5.631333,0.2,Nei,11.84,4,Nordhordaland til Stadt
21,2025,20515,Skaganeset,,,,Ja,Nei,4626,ØYGARDEN,46,Vestland,60.268517,5.1079,0.2,,,3,Karmøy til Sotra
21,2025,20796,Skarbukta,0.15,1.1,0.5,Nei,Ja,1535,VESTNES,15,Møre og Romsdal,62.59785,7.367717,0.2,Nei,9.6,5,Stadt til Hustadvika
21,2025,10550,Skardbergvika,,,,Ja,Nei,5516,GRATANGEN,55,Troms,68.728386,17.309683,0.2,,,10,Andøya til Senja
21,2025,32357,Skaret,,,,Ja,Nei,5542,SKJERVØY,55,Troms,70.090614,20.758783,0.2,,,11,Kvaløya til Loppa
21,2025,11357,Skarvberget,,,,Ja,Nei,5530,SENJA,55,Troms,69.14668,17.009933,0.2,,,10,Andøya til Senja
21,2025,31457,Skarvestein,0,0,0,Nei,Ja,5542,SKJERVØY,55,Troms,69.99355,20.7111,0.2,Nei,6.34,11,Kvaløya til Loppa
21,2025,16255,Skarvfjell,0,0,0,Nei,Ja,5605,SØR-VARANGER,56,Finnmark,69.73117,30.415333,0.2,Nei,5.25,13,Øst-Finnmark
21,2025,45050,Skarvhammaren,0,0,0,Nei,Ja,1820,ALSTAHAUG,18,Nordland,65.834015,12.553983,0.2,Nei,7.53,8,Helgeland til Bodø
21,2025,21795,Skarvhausen,0.07,0.11,0.02,Nei,Ja,1851,LØDINGEN,18,Nordland,68.339714,15.38435,0.2,Nei,7,9,Vestfjorden og Vesterålen
21,2025,19635,Skatleia,0,0,0,Nei,Ja,1867,BØ I NORDLAND,18,Nordland,68.8001,14.593767,0.2,Nei,6.5,9,Vestfjorden og Vesterålen
21,2025,28856,Skauholmen,,,,Ja,Nei,1838,GILDESKÅL,18,Nordland,67.13773,13.981783,0.2,,,8,Helgeland til Bodø
21,2025,22315,Skavhella,,,,Ja,Nei,4624,BJØRNAFJORDEN,46,Vestland,60.218933,5.5593,0.2,,,3,Karmøy til Sotra
21,2025,12048,Skiftesneset N,0.1,0.57,0.09,Nei,Ja,4624,BJØRNAFJORDEN,46,Vestland,60.07472,5.736783,0.2,Nei,10.74,3,Karmøy til Sotra
21,2025,11966,Skigelstrand,0.14,1.27,0.46,Nei,Ja,1160,VINDAFJORD,11,Rogaland,59.494118,5.846567,0.2,Nei,9.79,2,Ryfylke
21,2025,10660,Skinnstakkvika,0.02,0.08,0.01,Nei,Ja,5618,MÅSØY,56,Finnmark,70.88918,24.944717,0.2,Nei,4.69,12,Vest-Finnmark
21,2025,11861,Skipningsdalen,,,,Ja,Nei,4207,FLEKKEFJORD,42,Agder,58.24148,6.5958,0.2,,,1,Svenskegrensen til Jæren
21,2025,39657,Skipperdalsneset,0.03,0.46,0.07,Nei,Ja,4648,BREMANGER,46,Vestland,61.80602,5.0683,0.2,Nei,9.8,4,Nordhordaland til Stadt
21,2025,36177,Skjellesvika,0.02,0.04,0,Nei,Ja,5503,HARSTAD,55,Troms,68.91143,16.645132,0.2,Nei,6.16,10,Andøya til Senja
21,2025,20115,Skjerholmen N,0.17,0.11,0,Nei,Ja,4626,ØYGARDEN,46,Vestland,60.249966,5.174483,0.2,Nei,10.26,3,Karmøy til Sotra
21,2025,27737,Skjervøy,,,,Ja,Nei,5542,SKJERVØY,55,Troms,70.0345,20.99055,0.2,,,11,Kvaløya til Loppa
21,2025,33097,Skjervøy V,0.09,0.06,0.3,Nei,Ja,5542,SKJERVØY,55,Troms,70.04375,20.94965,0.2,Nei,6.3,11,Kvaløya til Loppa
21,2025,37797,Skjortneset II,0.13,0.29,0.01,Nei,Ja,1578,FJORD,15,Møre og Romsdal,62.379368,6.889433,0.2,Nei,10.3,5,Stadt til Hustadvika
21,2025,11334,Skjærvika,0.1,0.04,0,Nei,Ja,5516,GRATANGEN,55,Troms,68.73206,17.226067,0.2,Nei,6.8,10,Andøya til Senja
21,2025,30757,Skog,,,,Ja,Nei,5530,SENJA,55,Troms,69.474335,17.878683,0.2,,,10,Andøya til Senja
21,2025,30117,Skognes,,,,Ja,Nei,5542,SKJERVØY,55,Troms,69.96132,20.978268,0.2,,,11,Kvaløya til Loppa
21,2025,12042,Skogseidvatnet,,,,Ja,Nei,4624,BJØRNAFJORDEN,46,Vestland,60.201885,5.873171,0.2,,,3,Karmøy til Sotra
21,2025,27956,Skogseidvatnet II,,,,Ja,Nei,4624,BJØRNAFJORDEN,46,Vestland,60.226215,5.87545,0.2,,,3,Karmøy til Sotra
21,2025,28796,Skogseidvatnet III,,,,Ja,Nei,4624,BJØRNAFJORDEN,46,Vestland,60.2277,5.876767,0.2,,,3,Karmøy til Sotra
21,2025,13531,Skogshamn,,,,Ja,Nei,5528,DYRØY,55,Troms,69.09302,17.512568,0.2,,,10,Andøya til Senja
21,2025,33157,Skogsholmen,0,0,0,Nei,Ja,1815,VEGA,18,Nordland,65.83141,12.070533,0.2,Nei,8.2,8,Helgeland til Bodø
21,2025,28296,Skommesvik,0,0,0.08,Nei,Ja,5510,KVÆFJORD,55,Troms,68.71633,16.037283,0.2,Nei,6.46,10,Andøya til Senja
21,2025,10961,Skonseng,0.01,0.07,0.04,Nei,Ja,1824,VEFSN,18,Nordland,65.80763,12.6242,0.2,Nei,7.54,8,Helgeland til Bodø
21,2025,11640,Skorpeosen,0.25,2.34,0.55,Nei,Ja,4626,ØYGARDEN,46,Vestland,60.332466,4.9421,0.2,Ja,8.86,3,Karmøy til Sotra
21,2025,32877,Skorpo,0.04,0.19,0.27,Nei,Ja,4624,BJØRNAFJORDEN,46,Vestland,60.173317,5.293683,0.2,Nei,9.67,3,Karmøy til Sotra
21,2025,25896,Skorpo,0.45,0.8,0,Nei,Ja,4616,TYSNES,46,Vestland,59.875767,5.638817,0.2,Ja,11.4,3,Karmøy til Sotra
21,2025,12108,Skorpo Nv,,,,Ja,Nei,4617,KVINNHERAD,46,Vestland,59.95323,5.827133,0.2,,,3,Karmøy til Sotra
21,2025,12192,Skorva,,,,Ja,Nei,4645,ASKVOLL,46,Vestland,61.467117,5.3136,0.2,,,4,Nordhordaland til Stadt
21,2025,45120,Skotberget,,,,Ja,Nei,4617,KVINNHERAD,46,Vestland,60.097485,6.149567,0.2,,,3,Karmøy til Sotra
21,2025,38577,Skreda,0.13,0.38,0,Nei,Ja,4636,SOLUND,46,Vestland,61.14635,5.08115,0.2,Nei,10.57,4,Nordhordaland til Stadt
21,2025,18657,Skredstivik,,,,Ja,Nei,4637,HYLLESTAD,46,Vestland,61.15495,5.133333,0.2,,,4,Nordhordaland til Stadt
21,2025,12705,Skrosen,,,,Ja,Nei,5052,LEKA,50,Trøndelag,65.122986,11.674517,0.2,,,7,Nord-Trøndelag med Bindal
21,2025,30997,Skrubbholmen,0.11,0.08,0,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.801735,11.162183,0.2,Nei,8.2,7,Nord-Trøndelag med Bindal
21,2025,31117,Skrubbo,,,,Ja,Nei,4624,BJØRNAFJORDEN,46,Vestland,60.156017,5.713433,0.2,,,3,Karmøy til Sotra
21,2025,15236,Skulgambukt,,,,Ja,Nei,5501,TROMSØ,55,Troms,69.78865,19.161016,0.2,,,11,Kvaløya til Loppa
21,2025,11273,Skysselvika V,0,0,0,Nei,Ja,1841,FAUSKE,18,Nordland,67.243034,15.398867,0.2,Nei,7.6,8,Helgeland til Bodø
21,2025,11138,Skålsvika,0.17,0.04,0,Nei,Ja,1837,MELØY,18,Nordland,66.71342,13.562283,0.2,Nei,7.74,8,Helgeland til Bodø
21,2025,10216,Skåren,0.06,0.04,0.38,Nei,Ja,5055,HEIM,50,Trøndelag,63.076283,8.191733,0.2,Nei,9.3,6,Nordmøre og Sør-Trøndelag
21,2025,34137,Skårliodden,0.15,0.36,0.28,Nei,Ja,5530,SENJA,55,Troms,69.47588,18.070084,0.2,Nei,6.45,10,Andøya til Senja
21,2025,34117,Skåtholmen,0.1,0.1,0.03,Nei,Ja,4624,BJØRNAFJORDEN,46,Vestland,60.17177,5.563633,0.2,Nei,10.2,3,Karmøy til Sotra
21,2025,11326,Skøyen,,,,Ja,Nei,5528,DYRØY,55,Troms,69.017,17.45725,0.2,,,10,Andøya til Senja
21,2025,14676,Slapøya N,,,,Ja,Nei,1827,DØNNA,18,Nordland,66.15808,12.38975,0.2,,,8,Helgeland til Bodø
21,2025,45174,Slettevoll,,,,Ja,Nei,1112,LUND,11,Rogaland,58.39033,6.592983,0.2,,,1,Svenskegrensen til Jæren
21,2025,24456,Slettholmene,0.02,0.05,0,Nei,Ja,5014,FRØYA,50,Trøndelag,63.88,8.559183,0.2,Nei,8.3,6,Nordmøre og Sør-Trøndelag
21,2025,30417,Slettneset,,,,Ja,Nei,5546,KVÆNANGEN,55,Troms,70.06215,21.875334,0.2,,,11,Kvaløya til Loppa
